time	x	z	theta_m[deg]	theta[deg]	dx	dz	dtheta_m[deg]	dtheta[deg]	r	torque	hand2bar	
2.026	0.0277162	-0.0760105	-1044.71	121.943	0.88195	-1.75059	-545.455	384.475	0.0163257	0	0.170207
2.027	0.0286073	-0.0777684	-1045.26	122.329	0.900322	-1.76501	-545.455	387.371	0.0164359	0	0.170207
2.028	0.0295169	-0.0795405	-1045.82	122.718	0.918853	-1.77914	-545.455	390.255	0.0165446	0	0.170207
2.029	0.0304451	-0.0813266	-1046.37	123.11	0.937542	-1.79299	-545.455	393.125	0.0166518	0	0.170207
2.03	0.031392	-0.0831263	-1046.92	123.504	0.956385	-1.80654	-545.455	395.981	0.0167574	0	0.170207
2.031	0.0323579	-0.0849395	-1047.47	123.902	0.975378	-1.81981	-545.455	398.824	0.0168616	0	0.170207
2.032	0.0333428	-0.0867659	-1048.02	124.302	0.994518	-1.83278	-545.455	401.653	0.0169642	0	0.170207
2.033	0.034347	-0.088605	-1048.57	124.705	1.0138	-1.84545	-545.455	404.468	0.0170652	0	0.170207
2.034	0.0353705	-0.0904567	-1049.12	125.111	1.03323	-1.85781	-545.455	407.268	0.0171647	0	0.170207
2.035	0.0364135	-0.0923205	-1049.67	125.52	1.05279	-1.86987	-545.455	410.053	0.0172627	0	0.170207
2.036	0.0374761	-0.0941963	-1050.22	125.931	1.07248	-1.88161	-545.455	412.824	0.017359	0	0.170207
2.037	0.0385585	-0.0960836	-1050.77	126.345	1.09231	-1.89305	-545.455	415.58	0.0174538	0	0.170207
2.038	0.0396607	-0.0979823	-1051.32	126.762	1.11225	-1.90416	-545.455	418.32	0.0175469	0	0.170207
2.039	0.040783	-0.0998919	-1051.88	127.182	1.13232	-1.91496	-545.455	421.044	0.0176385	0	0.170207
2.04	0.0419254	-0.101812	-1052.43	127.604	1.1525	-1.92543	-545.455	423.753	0.0177285	0	0.170207
2.041	0.0430881	-0.103743	-1052.98	128.029	1.1728	-1.93558	-545.455	426.445	0.0178168	0	0.170207
2.042	0.0442711	-0.105683	-1053.53	128.457	1.1932	-1.94539	-545.455	429.122	0.0179035	0	0.170207
2.043	0.0454745	-0.107633	-1054.08	128.888	1.21371	-1.95487	-545.455	431.781	0.0179886	0	0.170207
2.044	0.0466985	-0.109593	-1054.64	129.321	1.23431	-1.96402	-545.455	434.424	0.018072	0	0.170207
2.045	0.0479432	-0.111561	-1055.19	129.756	1.255	-1.97283	-545.455	437.05	0.0181537	0	0.170207
2.046	0.0492085	-0.113538	-1055.74	130.195	1.27578	-1.9813	-545.455	439.658	0.0182338	0	0.170207
2.047	0.0504947	-0.115524	-1056.29	130.636	1.29664	-1.98942	-545.455	442.249	0.0183122	0	0.170207
2.048	0.0518018	-0.117517	-1056.85	131.079	1.31758	-1.9972	-545.455	444.822	0.0183889	0	0.170207
2.049	0.0531299	-0.119518	-1057.4	131.525	1.33858	-2.00463	-545.455	447.376	0.0184639	0	0.170207
2.05	0.054479	-0.121526	-1057.95	131.974	1.35966	-2.01171	-545.455	449.913	0.0185373	0	0.170207
2.051	0.0558493	-0.123541	-1058.5	132.425	1.38079	-2.01844	-545.455	452.431	0.0186089	0	0.170207
2.052	0.0572406	-0.125563	-1059.06	132.879	1.40197	-2.02482	-545.455	454.93	0.0186788	0	0.170207
2.053	0.0586532	-0.127591	-1059.61	133.335	1.4232	-2.03083	-545.455	457.41	0.018747	0	0.170207
2.054	0.0600871	-0.129625	-1060.16	133.794	1.44448	-2.0365	-545.455	459.87	0.0188134	0	0.170207
2.055	0.0615422	-0.131664	-1060.72	134.255	1.46578	-2.0418	-545.455	462.311	0.0188781	0	0.170207
2.056	0.0630186	-0.133708	-1061.27	134.718	1.48711	-2.04674	-545.455	464.732	0.0189411	0	0.170207
2.057	0.0645164	-0.135757	-1061.83	135.184	1.50847	-2.05132	-545.455	467.133	0.0190023	0	0.170207
2.058	0.0660356	-0.137811	-1062.38	135.653	1.52984	-2.05554	-545.455	469.513	0.0190617	0	0.170207
2.059	0.0675761	-0.139868	-1062.93	136.123	1.55122	-2.0594	-545.455	471.873	0.0191194	0	0.170207
2.06	0.069138	-0.141929	-1063.49	136.596	1.57259	-2.06289	-545.455	474.212	0.0191752	0	0.170207
2.061	0.0707213	-0.143994	-1064.04	137.072	1.59397	-2.06602	-545.455	476.529	0.0192293	0	0.170207
2.062	0.072326	-0.146061	-1064.6	137.549	1.61532	-2.06878	-545.455	478.826	0.0192817	0	0.170207
2.063	0.0739519	-0.148131	-1065.15	138.029	1.63666	-2.07118	-545.455	481.1	0.0193322	0	0.170207
2.064	0.0755993	-0.150203	-1065.71	138.512	1.65797	-2.07322	-545.455	483.353	0.0193809	0	0.170207
2.065	0.0772679	-0.152277	-1066.26	138.996	1.67925	-2.07489	-545.455	485.583	0.0194278	0	0.170207
2.066	0.0789578	-0.154353	-1066.82	139.483	1.70048	-2.0762	-545.455	487.791	0.0194729	0	0.170207
2.067	0.0806688	-0.15643	-1067.37	139.972	1.72166	-2.07715	-545.455	489.976	0.0195161	0	0.170207
2.068	0.0824011	-0.158507	-1067.93	140.463	1.74279	-2.07773	-545.455	492.138	0.0195576	0	0.170207
2.069	0.0841544	-0.160585	-1068.48	140.956	1.76385	-2.07795	-545.455	494.277	0.0195971	0	0.170207
2.07	0.0859287	-0.162663	-1069.04	141.451	1.78484	-2.07782	-545.455	496.392	0.0196349	0	0.170207
2.071	0.087724	-0.164741	-1069.59	141.949	1.80574	-2.07732	-545.455	498.484	0.0196708	0	0.170207
2.072	0.0895402	-0.166817	-1070.14	142.448	1.82657	-2.07647	-545.455	500.552	0.0197049	0	0.170207
2.073	0.0913771	-0.168893	-1070.7	142.95	1.84729	-2.07526	-545.455	502.595	0.0197371	0	0.170207
2.074	0.0932348	-0.170968	-1071.25	143.453	1.86792	-2.07369	-545.455	504.614	0.0197674	0	0.170207
2.075	0.0951129	-0.173041	-1071.81	143.959	1.88844	-2.07178	-545.455	506.608	0.0197959	0	0.170207
2.076	0.0970116	-0.175111	-1072.36	144.467	1.90884	-2.06951	-545.455	508.577	0.0198225	0	0.170207
2.077	0.0989306	-0.17718	-1072.92	144.976	1.92912	-2.06688	-545.455	510.52	0.0198473	0	0.170207
2.078	0.10087	-0.179245	-1073.47	145.488	1.94926	-2.06391	-545.455	512.439	0.0198702	0	0.170207
2.079	0.102829	-0.181307	-1074.02	146.001	1.96928	-2.06059	-545.455	514.331	0.0198912	0	0.170207
2.08	0.104808	-0.183366	-1074.57	146.516	1.98915	-2.05692	-545.455	516.197	0.0199104	0	0.170207
2.081	0.106807	-0.185421	-1075.13	147.033	2.00887	-2.0529	-545.455	518.038	0.0199277	0	0.170207
2.082	0.108826	-0.187472	-1075.68	147.552	2.02845	-2.04853	-545.455	519.851	0.0199431	0	0.170207
2.083	0.110864	-0.189518	-1076.23	148.073	2.04786	-2.04382	-545.455	521.638	0.0199567	0	0.170207
2.084	0.112922	-0.191559	-1076.78	148.596	2.0671	-2.03875	-545.455	523.398	0.0199684	0	0.170207
2.085	0.114998	-0.193595	-1077.33	149.12	2.08618	-2.03334	-545.455	525.131	0.0199783	0	0.170207
2.086	0.117094	-0.195626	-1077.88	149.646	2.10508	-2.02757	-545.455	526.836	0.0199863	0	0.170207
2.087	0.119208	-0.19765	-1078.43	150.173	2.1238	-2.02145	-545.455	528.513	0.0199925	0	0.170207
2.088	0.121342	-0.199669	-1078.97	150.703	2.14234	-2.01498	-545.455	530.163	0.0199968	0	0.170207
2.089	0.123493	-0.20168	-1079.52	151.234	2.16068	-2.00816	-545.455	531.784	0.0199993	0	0.170207
2.09	0.125663	-0.203685	-1080.07	151.766	2.17883	-2.00097	-545.455	533.377	0.02	0	0.170207
2.091	0.127851	-0.205682	-1080.61	152.301	2.19678	-1.99343	-545.455	534.942	0.0199989	0	0.170207
2.092	0.130056	-0.207671	-1081.16	152.836	2.21453	-1.98553	-545.455	536.477	0.0199959	0	0.170207
2.093	0.13228	-0.209653	-1081.7	153.373	2.23206	-1.97727	-545.455	537.984	0.0199912	0	0.170207
2.094	0.13452	-0.211626	-1082.24	153.912	2.24938	-1.96865	-545.455	539.461	0.0199847	0	0.170207
2.095	0.136778	-0.21359	-1082.78	154.452	2.26648	-1.95967	-545.455	540.909	0.0199764	0	0.170207
2.096	0.139053	-0.215545	-1083.32	154.994	2.28335	-1.95032	-545.455	542.327	0.0199663	0	0.170207
2.097	0.141345	-0.217491	-1083.87	155.537	2.29999	-1.94062	-545.455	543.716	0.0199545	0	0.170207
2.098	0.143653	-0.219426	-1084.41	156.081	2.31639	-1.93055	-545.455	545.074	0.0199409	0	0.170207
2.099	0.145978	-0.221352	-1084.94	156.627	2.33254	-1.92013	-545.455	546.402	0.0199256	0	0.170207
2.1	0.148318	-0.223266	-1085.48	157.174	2.34843	-1.90935	-545.455	547.699	0.0199085	0	0.170207
2.101	0.150674	-0.22517	-1086.02	157.723	2.36407	-1.89821	-545.455	548.966	0.0198897	0	0.170207
2.102	0.153046	-0.227063	-1086.56	158.272	2.37944	-1.88673	-545.455	550.202	0.0198691	0	0.170207
2.103	0.155433	-0.228944	-1087.1	158.823	2.39454	-1.8749	-545.455	551.406	0.0198468	0	0.170207
2.104	0.157835	-0.230812	-1087.63	159.375	2.40935	-1.86273	-545.455	552.58	0.0198228	0	0.170207
2.105	0.160252	-0.232669	-1088.17	159.928	2.42388	-1.85023	-545.455	553.722	0.019797	0	0.170207
2.106	0.162683	-0.234513	-1088.71	160.482	2.43811	-1.83739	-545.455	554.833	0.0197696	0	0.170207
2.107	0.165128	-0.236344	-1089.24	161.038	2.45204	-1.82423	-545.455	555.911	0.0197404	0	0.170207
2.108	0.167587	-0.238161	-1089.78	161.594	2.46565	-1.81076	-545.455	556.958	0.0197095	0	0.170207
2.109	0.170059	-0.239965	-1090.31	162.152	2.47896	-1.79697	-545.455	557.973	0.0196769	0	0.170207
2.11	0.172545	-0.241755	-1090.85	162.71	2.49193	-1.78287	-545.455	558.955	0.0196425	0	0.170207
2.111	0.175043	-0.243531	-1091.38	163.27	2.50458	-1.76848	-545.455	559.905	0.0196065	0	0.170207
2.112	0.177554	-0.245292	-1091.92	163.83	2.51688	-1.7538	-545.455	560.823	0.0195688	0	0.170207
2.113	0.180077	-0.247038	-1092.45	164.391	2.52884	-1.73884	-545.455	561.708	0.0195294	0	0.170207
2.114	0.182611	-0.248769	-1092.99	164.953	2.54045	-1.72361	-545.455	562.56	0.0194883	0	0.170207
2.115	0.185157	-0.250485	-1093.52	165.516	2.55171	-1.70811	-545.455	563.379	0.0194454	0	0.170207
2.116	0.187714	-0.252186	-1094.06	166.08	2.5626	-1.69236	-545.455	564.165	0.0194009	0	0.170207
2.117	0.190282	-0.25387	-1094.59	166.645	2.57311	-1.67635	-545.455	564.918	0.0193547	0	0.170207
2.118	0.192861	-0.255538	-1095.13	167.21	2.58326	-1.66011	-545.455	565.637	0.0193068	0	0.170207
2.119	0.195449	-0.25719	-1095.66	167.776	2.59302	-1.64364	-545.455	566.323	0.0192572	0	0.170207
2.12	0.198047	-0.258825	-1096.2	168.343	2.6024	-1.62695	-545.455	566.975	0.019206	0	0.170207
2.121	0.200653	-0.260444	-1096.73	168.91	2.61138	-1.61004	-545.455	567.594	0.019153	0	0.170207
2.122	0.203269	-0.262045	-1097.27	169.478	2.61997	-1.59294	-545.455	568.179	0.0190984	0	0.170207
2.123	0.205893	-0.26363	-1097.8	170.046	2.62816	-1.57564	-545.455	568.73	0.0190421	0	0.170207
2.124	0.208525	-0.265197	-1098.34	170.615	2.63594	-1.55816	-545.455	569.247	0.0189841	0	0.170207
2.125	0.211165	-0.266746	-1098.88	171.185	2.64332	-1.5405	-545.455	569.73	0.0189245	0	0.170207
2.126	0.213812	-0.268278	-1099.41	171.755	2.65027	-1.52268	-545.455	570.179	0.0188632	0	0.170207
2.127	0.216465	-0.269791	-1099.95	172.325	2.65682	-1.50471	-545.455	570.593	0.0188003	0	0.170207
2.128	0.219125	-0.271287	-1100.48	172.896	2.66294	-1.48659	-545.455	570.974	0.0187356	0	0.170207
2.129	0.221791	-0.272764	-1101.02	173.467	2.66863	-1.46834	-545.455	571.32	0.0186694	0	0.170207
2.13	0.224462	-0.274224	-1101.55	174.038	2.6739	-1.44996	-545.455	571.631	0.0186015	0	0.170207
2.131	0.227139	-0.275664	-1102.09	174.61	2.67874	-1.43147	-545.455	571.908	0.0185319	0	0.170207
2.132	0.22982	-0.277087	-1102.63	175.182	2.68314	-1.41288	-545.455	572.151	0.0184607	0	0.170207
2.133	0.232505	-0.27849	-1103.16	175.754	2.68711	-1.39419	-545.455	572.359	0.0183879	0	0.170207
2.134	0.235194	-0.279875	-1103.7	176.327	2.69064	-1.37541	-545.455	572.532	0.0183134	0	0.170207
2.135	0.237886	-0.281241	-1104.24	176.9	2.69374	-1.35656	-545.455	572.671	0.0182374	0	0.170207
2.136	0.240581	-0.282588	-1104.77	177.472	2.69639	-1.33765	-545.455	572.775	0.0181597	0	0.170207
2.137	0.243279	-0.283916	-1105.31	178.045	2.6986	-1.31868	-545.455	572.845	0.0180804	0	0.170207
2.138	0.245978	-0.285225	-1105.85	178.618	2.70036	-1.29967	-545.455	572.879	0.0179995	0	0.170207
2.139	0.248679	-0.286515	-1106.38	179.191	2.70168	-1.28062	-545.455	572.879	0.017917	0	0.170207
2.14	0.251381	-0.287787	-1106.92	179.764	2.70256	-1.26155	-545.455	572.845	0.0178329	0	0.170207
2.141	0.254084	-0.289039	-1107.46	180.337	2.70299	-1.24246	-545.455	572.775	0.0177472	0	0.170207
2.142	0.256787	-0.290271	-1107.99	180.909	2.70297	-1.22338	-545.455	572.671	0.0176599	0	0.170207
2.143	0.25949	-0.291485	-1108.53	181.482	2.70251	-1.20429	-545.455	572.532	0.0175711	0	0.170207
2.144	0.262192	-0.29268	-1109.07	182.054	2.7016	-1.18523	-545.455	572.358	0.0174807	0	0.170207
2.145	0.264893	-0.293856	-1109.61	182.627	2.70025	-1.16619	-545.455	572.15	0.0173887	0	0.170207
2.146	0.267593	-0.295012	-1110.14	183.199	2.69845	-1.14718	-545.455	571.907	0.0172952	0	0.170207
2.147	0.27029	-0.29615	-1110.68	183.77	2.6962	-1.12822	-545.455	571.63	0.0172001	0	0.170207
2.148	0.272985	-0.297269	-1111.22	184.342	2.69352	-1.10932	-545.455	571.318	0.0171035	0	0.170207
2.149	0.275677	-0.298369	-1111.76	184.913	2.69039	-1.09048	-545.455	570.971	0.0170054	0	0.170207
2.15	0.278365	-0.29945	-1112.3	185.484	2.68683	-1.07172	-545.455	570.59	0.0169058	0	0.170207
2.151	0.28105	-0.300512	-1112.84	186.054	2.68282	-1.05304	-545.455	570.174	0.0168046	0	0.170207
2.152	0.283731	-0.301556	-1113.37	186.624	2.67839	-1.03446	-545.455	569.724	0.0167019	0	0.170207
2.153	0.286407	-0.302581	-1113.91	187.194	2.67351	-1.01598	-545.455	569.24	0.0165978	0	0.170207
2.154	0.289078	-0.303588	-1114.45	187.763	2.66821	-0.997614	-545.455	568.722	0.0164921	0	0.170207
2.155	0.291743	-0.304577	-1114.99	188.331	2.66248	-0.979371	-545.455	568.169	0.016385	0	0.170207
2.156	0.294403	-0.305547	-1115.53	188.899	2.65632	-0.96126	-545.455	567.582	0.0162764	0	0.170207
2.157	0.297056	-0.306499	-1116.07	189.466	2.64974	-0.94329	-545.455	566.962	0.0161663	0	0.170207
2.158	0.299702	-0.307433	-1116.61	190.033	2.64274	-0.925469	-545.455	566.307	0.0160548	0	0.170207
2.159	0.302341	-0.30835	-1117.15	190.599	2.63533	-0.907808	-545.455	565.619	0.0159418	0	0.170207
2.16	0.304973	-0.309249	-1117.69	191.164	2.6275	-0.890315	-545.455	564.897	0.0158274	0	0.170207
2.161	0.307596	-0.310131	-1118.23	191.729	2.61927	-0.872999	-545.455	564.141	0.0157116	0	0.170207
2.162	0.310211	-0.310995	-1118.77	192.292	2.61063	-0.855867	-545.455	563.352	0.0155943	0	0.170207
2.163	0.312817	-0.311843	-1119.31	192.855	2.60159	-0.838929	-545.455	562.529	0.0154757	0	0.170207
2.164	0.315414	-0.312673	-1119.84	193.417	2.59216	-0.822194	-545.455	561.673	0.0153556	0	0.170207
2.165	0.318001	-0.313487	-1120.38	193.979	2.58234	-0.805668	-545.455	560.784	0.0152342	0	0.170207
2.166	0.320579	-0.314285	-1120.92	194.539	2.57213	-0.789361	-545.455	559.862	0.0151114	0	0.170207
2.167	0.323145	-0.315066	-1121.46	195.098	2.56155	-0.77328	-545.455	558.908	0.0149872	0	0.170207
2.168	0.325702	-0.315831	-1122.01	195.657	2.55058	-0.757433	-545.455	557.92	0.0148617	0	0.170207
2.169	0.328246	-0.316581	-1122.55	196.214	2.53925	-0.741827	-545.455	556.9	0.0147348	0	0.170207
2.17	0.33078	-0.317315	-1123.09	196.77	2.52755	-0.726471	-545.455	555.848	0.0146066	0	0.170207
2.171	0.333301	-0.318034	-1123.63	197.326	2.51549	-0.71137	-545.455	554.763	0.0144771	0	0.170207
2.172	0.335811	-0.318738	-1124.17	197.88	2.50308	-0.696534	-545.455	553.646	0.0143463	0	0.170207
2.173	0.338307	-0.319427	-1124.71	198.433	2.49033	-0.681968	-545.455	552.497	0.0142141	0	0.170207
2.174	0.340791	-0.320102	-1125.25	198.985	2.47723	-0.667679	-545.455	551.316	0.0140807	0	0.170207
2.175	0.343262	-0.320762	-1125.79	199.536	2.46379	-0.653675	-545.455	550.104	0.013946	0	0.170207
2.176	0.345719	-0.321409	-1126.33	200.085	2.45003	-0.639961	-545.455	548.86	0.0138101	0	0.170207
2.177	0.348162	-0.322042	-1126.87	200.633	2.43594	-0.626543	-545.455	547.585	0.0136729	0	0.170207
2.178	0.350591	-0.322662	-1127.41	201.18	2.42154	-0.613429	-545.455	546.279	0.0135344	0	0.170207
2.179	0.353005	-0.323269	-1127.95	201.726	2.40683	-0.600624	-545.455	544.943	0.0133947	0	0.170207
2.18	0.355404	-0.323864	-1128.49	202.27	2.39182	-0.588133	-545.455	543.575	0.0132538	0	0.170207
2.181	0.357788	-0.324446	-1129.04	202.813	2.37651	-0.575963	-545.455	542.177	0.0131117	0	0.170207
2.182	0.360157	-0.325016	-1129.58	203.355	2.36091	-0.564119	-545.455	540.748	0.0129684	0	0.170207
2.183	0.36251	-0.325574	-1130.12	203.895	2.34503	-0.552605	-545.455	539.29	0.012824	0	0.170207
2.184	0.364847	-0.326121	-1130.66	204.433	2.32887	-0.541428	-545.455	537.801	0.0126783	0	0.170207
2.185	0.367168	-0.326657	-1131.2	204.97	2.31245	-0.530591	-545.455	536.283	0.0125315	0	0.170207
2.186	0.369472	-0.327182	-1131.74	205.506	2.29577	-0.5201	-545.455	534.736	0.0123836	0	0.170207
2.187	0.371759	-0.327697	-1132.29	206.04	2.27883	-0.509959	-545.455	533.159	0.0122345	0	0.170207
2.188	0.374029	-0.328202	-1132.83	206.572	2.26165	-0.500172	-545.455	531.553	0.0120843	0	0.170207
2.189	0.376282	-0.328698	-1133.37	207.103	2.24423	-0.490744	-545.455	529.918	0.0119331	0	0.170207
2.19	0.378518	-0.329184	-1133.91	207.632	2.22658	-0.481678	-545.455	528.255	0.0117807	0	0.170207
2.191	0.380735	-0.329661	-1134.45	208.159	2.20871	-0.472977	-545.455	526.563	0.0116273	0	0.170207
2.192	0.382935	-0.33013	-1135	208.685	2.19062	-0.464647	-545.455	524.843	0.0114727	0	0.170207
2.193	0.385117	-0.330591	-1135.54	209.209	2.17232	-0.456689	-545.455	523.095	0.0113172	0	0.170207
2.194	0.38728	-0.331044	-1136.08	209.731	2.15382	-0.449107	-545.455	521.319	0.0111606	0	0.170207
2.195	0.389424	-0.331489	-1136.62	210.252	2.13513	-0.441904	-545.455	519.517	0.011003	0	0.170207
2.196	0.39155	-0.331928	-1137.17	210.77	2.11626	-0.435083	-545.455	517.686	0.0108444	0	0.170207
2.197	0.393657	-0.332359	-1137.71	211.287	2.0972	-0.428646	-545.455	515.829	0.0106848	0	0.170207
2.198	0.395744	-0.332785	-1138.25	211.802	2.07798	-0.422596	-545.455	513.945	0.0105242	0	0.170207
2.199	0.397813	-0.333205	-1138.79	212.315	2.05859	-0.416934	-545.455	512.035	0.0103626	0	0.170207
2.2	0.399861	-0.333619	-1139.34	212.826	2.03905	-0.411664	-545.455	510.098	0.0102001	0	0.170207
2.201	0.401891	-0.334028	-1139.88	213.335	2.01937	-0.406786	-545.455	508.136	0.0100367	0	0.170207
2.202	0.4039	-0.334433	-1140.42	213.842	1.99954	-0.402302	-545.455	506.147	0.00987236	0	0.170207
2.203	0.40589	-0.334833	-1140.96	214.347	1.97958	-0.398214	-545.455	504.134	0.00970711	0	0.170207
2.204	0.407859	-0.335229	-1141.51	214.85	1.9595	-0.394523	-545.455	502.094	0.00954096	0	0.170207
2.205	0.409809	-0.335622	-1142.05	215.351	1.9393	-0.39123	-545.455	500.03	0.00937393	0	0.170207
2.206	0.411738	-0.336012	-1142.59	215.85	1.91899	-0.388336	-545.455	497.942	0.00920605	0	0.170207
2.207	0.413647	-0.336399	-1143.14	216.347	1.89858	-0.385841	-545.455	495.829	0.00903732	0	0.170207
2.208	0.415535	-0.336784	-1143.68	216.842	1.87808	-0.383748	-545.455	493.691	0.00886776	0	0.170207
2.209	0.417403	-0.337166	-1144.22	217.335	1.85749	-0.382054	-545.455	491.53	0.00869738	0	0.170207
2.21	0.41925	-0.337548	-1144.77	217.825	1.83682	-0.380762	-545.455	489.345	0.0085262	0	0.170207
2.211	0.421076	-0.337928	-1145.31	218.313	1.81608	-0.379871	-545.455	487.136	0.00835424	0	0.170207
2.212	0.422882	-0.338308	-1145.85	218.799	1.79528	-0.379381	-545.455	484.905	0.0081815	0	0.170207
2.213	0.424667	-0.338687	-1146.4	219.283	1.77442	-0.379291	-545.455	482.65	0.00800802	0	0.170207
2.214	0.426431	-0.339066	-1146.94	219.765	1.7535	-0.379602	-545.455	480.373	0.00783379	0	0.170207
2.215	0.428174	-0.339446	-1147.48	220.244	1.73255	-0.380312	-545.455	478.074	0.00765885	0	0.170207
2.216	0.429896	-0.339827	-1148.03	220.721	1.71156	-0.381422	-545.455	475.752	0.00748319	0	0.170207
2.217	0.431597	-0.340209	-1148.57	221.195	1.69053	-0.382929	-545.455	473.409	0.00730685	0	0.170207
2.218	0.433277	-0.340593	-1149.12	221.668	1.66949	-0.384834	-545.455	471.044	0.00712983	0	0.170207
2.219	0.434936	-0.340979	-1149.66	222.138	1.64843	-0.387135	-545.455	468.658	0.00695214	0	0.170207
2.22	0.436574	-0.341368	-1150.2	222.605	1.62736	-0.38983	-545.455	466.251	0.00677382	0	0.170207
2.221	0.438191	-0.341759	-1150.75	223.07	1.60629	-0.392919	-545.455	463.823	0.00659487	0	0.170207
2.222	0.439786	-0.342154	-1151.29	223.533	1.58523	-0.396399	-545.455	461.374	0.00641531	0	0.170207
2.223	0.441361	-0.342552	-1151.83	223.993	1.56417	-0.40027	-545.455	458.905	0.00623515	0	0.170207
2.224	0.442915	-0.342954	-1152.38	224.45	1.54313	-0.404529	-545.455	456.417	0.00605442	0	0.170207
2.225	0.444447	-0.343361	-1152.92	224.906	1.52211	-0.409174	-545.455	453.908	0.00587312	0	0.170207
2.226	0.445959	-0.343773	-1153.47	225.358	1.50113	-0.414203	-545.455	451.381	0.00569127	0	0.170207
2.227	0.44745	-0.34419	-1154.01	225.808	1.48017	-0.419614	-545.455	448.834	0.0055089	0	0.170207
2.228	0.448919	-0.344612	-1154.56	226.256	1.45926	-0.425406	-545.455	446.268	0.00532602	0	0.170207
2.229	0.450368	-0.345041	-1155.1	226.701	1.4384	-0.431574	-545.455	443.683	0.00514263	0	0.170207
2.23	0.451796	-0.345475	-1155.64	227.143	1.41758	-0.438118	-545.455	441.08	0.00495877	0	0.170207
2.231	0.453203	-0.345917	-1156.19	227.583	1.39683	-0.445034	-545.455	438.46	0.00477445	0	0.170207
2.232	0.45459	-0.346366	-1156.73	228.02	1.37614	-0.45232	-545.455	435.821	0.00458968	0	0.170207
2.233	0.455956	-0.346822	-1157.28	228.455	1.35552	-0.459973	-545.455	433.164	0.00440448	0	0.170207
2.234	0.457301	-0.347286	-1157.82	228.886	1.33497	-0.467989	-545.455	430.491	0.00421886	0	0.170207
2.235	0.458626	-0.347758	-1158.37	229.316	1.3145	-0.476367	-545.455	427.8	0.00403285	0	0.170207
2.236	0.45993	-0.348238	-1158.91	229.742	1.29412	-0.485103	-545.455	425.092	0.00384646	0	0.170207
2.237	0.461214	-0.348728	-1159.46	230.166	1.27382	-0.494193	-545.455	422.368	0.00365971	0	0.170207
2.238	0.462478	-0.349227	-1160	230.587	1.25362	-0.503636	-545.455	419.628	0.00347262	0	0.170207
2.239	0.463721	-0.349735	-1160.55	231.005	1.23352	-0.513427	-545.455	416.872	0.00328519	0	0.170207
2.24	0.464945	-0.350254	-1161.09	231.421	1.21352	-0.523562	-545.455	414.1	0.00309746	0	0.170207
2.241	0.466148	-0.350783	-1161.64	231.833	1.19363	-0.53404	-545.455	411.312	0.00290943	0	0.170207
2.242	0.467332	-0.351322	-1162.18	232.243	1.17385	-0.544856	-545.455	408.509	0.00272112	0	0.170207
2.243	0.468496	-0.351873	-1162.73	232.65	1.15418	-0.556006	-545.455	405.691	0.00253256	0	0.170207
2.244	0.46964	-0.352434	-1163.27	233.055	1.13464	-0.567488	-545.455	402.858	0.00234375	0	0.170207
2.245	0.470765	-0.353008	-1163.82	233.456	1.11522	-0.579297	-545.455	400.011	0.00215472	0	0.170207
2.246	0.471871	-0.353593	-1164.36	233.855	1.09593	-0.59143	-545.455	397.149	0.00196547	0	0.170207
2.247	0.472957	-0.354191	-1164.91	234.25	1.07676	-0.603883	-545.455	394.274	0.00177604	0	0.170207
2.248	0.474025	-0.354801	-1165.45	234.643	1.05774	-0.616652	-545.455	391.384	0.00158643	0	0.170207
2.249	0.475073	-0.355424	-1166	235.033	1.03885	-0.629734	-545.455	388.481	0.00139667	0	0.170207
2.25	0.476102	-0.35606	-1166.54	235.42	1.0201	-0.643125	-545.455	385.565	0.00120677	0	0.170207
2.251	0.477113	-0.35671	-1167.09	235.804	1.0015	-0.65682	-545.455	382.636	0.00101674	0	0.170207
2.252	0.478105	-0.357374	-1167.63	236.185	0.983047	-0.670816	-545.455	379.694	0.000826612	0	0.170207
2.253	0.479079	-0.358052	-1168.18	236.564	0.964744	-0.685109	-545.455	376.739	0.000636396	0	0.170207
2.254	0.480035	-0.358744	-1168.72	236.939	0.946594	-0.699694	-545.455	373.772	0.000446109	0	0.170207
2.255	0.480972	-0.359452	-1169.27	237.311	0.928601	-0.714569	-545.455	370.792	0.00025577	0	0.170207
2.256	0.481892	-0.360174	-1169.81	237.68	0.910767	-0.729729	-545.455	367.801	6.53955e-05	0	0.170207
2.257	0.482794	-0.360911	-1170.36	238.047	0.893094	-0.745169	-545.455	364.798	-0.000124997	0	0.170207
2.258	0.483678	-0.361664	-1170.9	238.41	0.875585	-0.760887	-545.455	361.784	-0.000315389	0	0.170207
2.259	0.484545	-0.362433	-1171.45	238.77	0.858242	-0.776877	-545.455	358.758	-0.000505765	0	0.170207
2.26	0.485395	-0.363218	-1171.99	239.127	0.841067	-0.793136	-545.455	355.721	-0.000696107	0	0.170207
2.261	0.486227	-0.364019	-1172.54	239.482	0.824062	-0.80966	-545.455	352.674	-0.000886397	0	0.170207
2.262	0.487043	-0.364837	-1173.09	239.833	0.807229	-0.826444	-545.455	349.616	-0.00107662	0	0.170207
